route,time_s,mean_abs_H_squared_db,los
site_01_route_01,1.108,-70.0358981720778,1
site_01_route_01,1.11,-70.03593687463567,1
site_01_route_01,1.112,-70.03713876284098,1
site_01_route_01,1.114,-70.03976795780142,1
site_01_route_01,1.116,-70.04420252113034,1
site_01_route_01,1.118,-70.04993822347612,1
site_01_route_01,1.12,-70.05617055384393,1
site_01_route_01,1.122,-70.06019500308852,1
site_01_route_01,1.124,-70.06455328269904,1
site_01_route_01,1.126,-70.06665915259481,1
site_01_route_01,1.128,-70.06661905659915,1
site_01_route_01,1.13,-70.06609698963585,1
site_01_route_01,1.132,-70.06293647847684,1
site_01_route_01,1.134,-70.05807868984418,1
site_01_route_01,1.136,-70.05608937944339,1
site_01_route_01,1.138,-70.05205125095043,1
site_01_route_01,1.14,-70.0501676051661,1
site_01_route_01,1.142,-70.15467034071962,1
site_01_route_01,1.144,-70.04699678179053,1
site_01_route_01,1.146,-70.04658750278193,1
site_01_route_01,1.148,-70.04569267748249,1
site_01_route_01,1.15,-70.04474454547567,1
site_01_route_01,1.152,-70.11644933068906,1
site_01_route_01,1.154,-70.11416491089012,1
site_01_route_01,1.156,-70.11187361385724,1
site_01_route_01,1.158,-70.15293296377409,1
site_01_route_01,1.16,-70.14845808277833,1
site_01_route_01,1.162,-70.14567454824208,1
site_01_route_01,1.164,-70.13884355049862,1
site_01_route_01,1.166,-70.13127591448573,1
site_01_route_01,1.168,-70.12363847901837,1
site_01_route_01,1.17,-70.11721410035209,1
site_01_route_01,1.172,-70.11159871197607,1
site_01_route_01,1.174,-70.10764289537947,1
site_01_route_01,1.176,-70.10520802069,1
site_01_route_01,1.178,-70.10396025998168,1
site_01_route_01,1.18,-70.10329075112111,1
site_01_route_01,1.182,-70.1024819875386,1
site_01_route_01,1.184,-70.1010307958322,1
site_01_route_01,1.186,-70.09811465701821,1
site_01_route_01,1.188,-70.0945462315783,1
site_01_route_01,1.19,-70.09034617265375,1
site_01_route_01,1.192,-70.08564356778437,1
site_01_route_01,1.194,-70.08190229432716,1
site_01_route_01,1.196,-70.07749226608054,1
site_01_route_01,1.198,-70.07211151486858,1
site_01_route_01,1.2,-85.37053793677572,0
site_01_route_01,1.202,-85.2903703284516,0
site_01_route_01,1.204,-85.28085828648706,0
site_01_route_01,1.206,-85.31496981038111,0
site_01_route_01,1.208,-85.3832005492393,0
site_01_route_01,1.21,-85.51566819926536,0
site_01_route_01,1.212,-85.6250267306099,0
site_01_route_01,1.214,-85.69390247472184,0
site_01_route_01,1.216,-81.98203146812504,0
site_01_route_01,1.218,-82.68973915524144,0
site_01_route_01,1.22,-82.70809565604713,0
site_01_route_01,1.222,-82.69683684506893,0
site_01_route_01,1.224,-82.65689194665353,0
site_01_route_01,1.226,-82.59400725739384,0
site_01_route_01,1.228,-82.57569960634416,0
site_01_route_01,1.23,-82.49518973785553,0
site_01_route_01,1.232,-82.42574870409098,0
site_01_route_01,1.234,-82.37720100703717,0
site_01_route_01,1.236,-82.36200934105909,0
site_01_route_01,1.238,-82.38050688565154,0
site_01_route_01,1.24,-82.43297916826207,0
site_01_route_01,1.242,-82.50858548320763,0
site_01_route_01,1.244,-82.59688804889475,0
site_01_route_01,1.246,-82.67903952986217,0
site_01_route_01,1.248,-82.74040633212344,0
site_01_route_01,1.25,-82.75655991142416,0
site_01_route_01,1.252,-82.74778069281356,0
site_01_route_01,1.254,-82.70010777997808,0
site_01_route_01,1.256,-82.62342858508575,0
site_01_route_01,1.258,-82.54270126513967,0
site_01_route_01,1.26,-82.51140837988332,0
site_01_route_01,1.262,-82.41886672167124,0
site_01_route_01,1.264,-82.36770706707846,0
site_01_route_01,1.266,-82.31833543279063,0
site_01_route_01,1.268,-82.3062921153136,0
site_01_route_01,1.27,-82.33638952842864,0
site_01_route_01,1.272,-82.3895405603381,0
site_01_route_01,1.274,-82.42303620696217,0
site_01_route_01,1.276,-82.55446402051278,0
site_01_route_01,1.278,-82.66342446544634,0
site_01_route_01,1.28,-82.13197491842608,0
site_01_route_01,1.282,-82.70440273511129,0
site_01_route_01,1.284,-82.68185489293484,0
site_01_route_01,1.286,-82.60124766153595,0
site_01_route_01,1.288,-82.47816838186823,0
site_01_route_01,1.29,-82.3383797035847,0
site_01_route_01,1.292,-82.2707153093331,0
site_01_route_01,1.294,-82.17377761603025,0
site_01_route_01,1.296,-82.25037578720334,0
site_01_route_01,1.298,-82.24071882463397,0
site_01_route_01,1.3,-82.26543597315548,0
site_01_route_01,1.302,-82.3206373707754,0
site_01_route_01,1.304,-82.39799587522705,0
site_01_route_01,1.306,-82.48427492624828,0
site_01_route_01,1.308,-82.56531034224918,0
site_01_route_01,1.31,-82.62723982144783,0
site_01_route_01,1.312,-82.66039472478545,0
site_01_route_01,1.314,-82.64911700793158,0
site_01_route_01,1.316,-82.6116259686894,0
site_01_route_01,1.318,-82.54269570383101,0
site_01_route_01,1.32,-82.45863751937789,0
site_01_route_01,1.322,-82.37931916111893,0
site_01_route_01,1.324,-82.30273423627865,0
site_01_route_01,1.326,-82.24287393191528,0
site_01_route_01,1.328,-82.23104106913992,0
site_01_route_01,1.33,-82.25391238399618,0
site_01_route_01,1.332,-82.30165203040454,0
site_01_route_01,1.334,-82.39014893550043,0
site_01_route_01,1.336,-82.48564444407347,0
site_01_route_01,1.338,-82.57381062107227,0
site_01_route_01,1.34,-82.65672254484245,0
site_01_route_01,1.342,-82.69557335005243,0
site_01_route_01,1.344,-82.83487565815173,0
site_01_route_01,1.346,-82.8146498475304,0
site_01_route_01,1.348,-82.75760153809144,0
site_01_route_01,1.35,-82.67279918386757,0
site_01_route_01,1.352,-82.5769296994779,0
site_01_route_01,1.354,-82.56432885687781,0
site_01_route_01,1.356,-82.49319495327839,0
site_01_route_01,1.358,-82.45403719036004,0
site_01_route_01,1.36,-82.45348278788038,0
site_01_route_01,1.362,-82.493845542422,0
site_01_route_01,1.364,-82.56949162994675,0
site_01_route_01,1.366,-82.67132029467093,0
site_01_route_01,1.368,-82.7835736771133,0
site_01_route_01,1.37,-82.89085615347652,0
site_01_route_01,1.372,-82.97125756116577,0
site_01_route_01,1.374,-82.94680478845017,0
site_01_route_01,1.376,-82.9428818946125,0
site_01_route_01,1.378,-82.88631800452555,0
site_01_route_01,1.38,-82.7993244959693,0
site_01_route_01,1.382,-82.68775812699333,0
site_01_route_01,1.384,-82.57346417008917,0
site_01_route_01,1.386,-82.48085429936071,0
site_01_route_01,1.388,-82.40802217716791,0
site_01_route_01,1.39,-82.37393500543467,0
site_01_route_01,1.392,-82.39069448583453,0
site_01_route_01,1.394,-82.45549346675772,0
site_01_route_01,1.396,-82.538092632277,0
site_01_route_01,1.398,-82.66357319775574,0
site_01_route_01,1.4,-82.78114984469102,0
site_01_route_01,1.402,-82.87747227712731,0
site_01_route_01,1.404,-82.93869603466132,0
site_01_route_01,1.406,-82.93565506649522,0
site_01_route_01,1.408,-81.69209616364354,0
site_01_route_01,1.41,-82.67503616311197,0
site_01_route_01,1.412,-82.54322498750133,0
site_01_route_01,1.414,-82.41132530352913,0
site_01_route_01,1.416,-82.29414387295394,0
site_01_route_01,1.418,-82.21371025706064,0
site_01_route_01,1.42,-82.2777666233373,0
site_01_route_01,1.422,-82.29325439327839,0
site_01_route_01,1.424,-82.35524637734923,0
site_01_route_01,1.426,-82.45167130091258,0
site_01_route_01,1.428,-82.56951101179837,0
site_01_route_01,1.43,-82.68409710125327,0
site_01_route_01,1.432,-82.77452500544632,0
site_01_route_01,1.434,-82.82267614171757,0
site_01_route_01,1.436,-82.81767900556738,0
site_01_route_01,1.438,-82.7616118565202,0
site_01_route_01,1.44,-82.66170432702565,0
site_01_route_01,1.442,-82.53969628051648,0
site_01_route_01,1.444,-82.4164700177168,0
site_01_route_01,1.446,-82.31297129465695,0
site_01_route_01,1.448,-82.23896674935395,0
site_01_route_01,1.45,-82.2091501944392,0
site_01_route_01,1.452,-82.22426236618782,0
site_01_route_01,1.454,-82.28868132059682,0
site_01_route_01,1.456,-82.37289483883195,0
site_01_route_01,1.458,-82.49556594895796,0
site_01_route_01,1.46,-82.58506329446938,0
site_01_route_01,1.462,-82.67956004139302,0
site_01_route_01,1.464,-82.72530823623931,0
site_01_route_01,1.466,-82.72509596032366,0
site_01_route_01,1.468,-82.68419322001976,0
site_01_route_01,1.47,-82.59602998023986,0
site_01_route_01,1.472,-82.22076449173203,0
site_01_route_01,1.474,-82.13236379991925,0
site_01_route_01,1.476,-82.05561051086201,0
site_01_route_01,1.478,-82.00254348900103,0
site_01_route_01,1.48,-81.98006100206459,0
site_01_route_01,1.482,-82.09224284793348,0
site_01_route_01,1.484,-82.13376638446863,0
site_01_route_01,1.486,-82.19607811956004,0
site_01_route_01,1.488,-82.27069728059311,0
site_01_route_01,1.49,-82.34861859002874,0
site_01_route_01,1.492,-82.41842990896407,0
site_01_route_01,1.494,-82.46935958368773,0
site_01_route_01,1.496,-82.49246950933718,0
site_01_route_01,1.498,-82.48699669321113,0
site_01_route_01,1.5,-82.45112344437366,0
site_01_route_01,1.502,-82.3948220727728,0
site_01_route_01,1.504,-82.32041766128368,0
site_01_route_01,1.506,-82.21990762109033,0
site_01_route_01,1.508,-82.16205207121953,0
site_01_route_01,1.51,-82.13368596585276,0
site_01_route_01,1.512,-82.13958477727522,0
site_01_route_01,1.514,-82.16908234826649,0
site_01_route_01,1.516,-82.23387195917013,0
site_01_route_01,1.518,-82.32172694262148,0
site_01_route_01,1.52,-82.40283648633937,0
site_01_route_01,1.522,-82.50385334768295,0
site_01_route_01,1.524,-82.55251929707771,0
site_01_route_01,1.526,-82.59683876632891,0
site_01_route_01,1.528,-82.59312487080699,0
site_01_route_01,1.53,-82.54714333348291,0
site_01_route_01,1.532,-82.4822288740192,0
site_01_route_01,1.534,-82.396968377141,0
site_01_route_01,1.536,-82.21099815141834,0
site_01_route_01,1.538,-82.14787435785513,0
site_01_route_01,1.54,-82.11001396660906,0
site_01_route_01,1.542,-82.1006347584015,0
site_01_route_01,1.544,-82.12193690786896,0
site_01_route_01,1.546,-82.2779731987377,0
site_01_route_01,1.548,-82.34181110906916,0
site_01_route_01,1.55,-82.41786247495172,0
site_01_route_01,1.552,-82.49045042620075,0
site_01_route_01,1.554,-82.54974739895103,0
site_01_route_01,1.556,-82.58297470049557,0
site_01_route_01,1.558,-82.5875688846606,0
site_01_route_01,1.56,-82.55725374442561,0
site_01_route_01,1.562,-82.50268764315868,0
site_01_route_01,1.564,-82.42877514554381,0
site_01_route_01,1.566,-82.36005450586929,0
site_01_route_01,1.568,-82.28069169276041,0
site_01_route_01,1.57,-82.24019873516285,0
site_01_route_01,1.572,-82.21277985924584,0
site_01_route_01,1.574,-82.21432053935091,0
site_01_route_01,1.576,-82.24198068503661,0
site_01_route_01,1.578,-82.27761861040827,0
site_01_route_01,1.58,-82.33845264523823,0
site_01_route_01,1.582,-82.4159858354542,0
site_01_route_01,1.584,-82.46126620020695,0
site_01_route_01,1.586,-82.50916233376111,0
site_01_route_01,1.588,-82.5150385346472,0
site_01_route_01,1.59,-82.4872840988372,0
site_01_route_01,1.592,-82.42898634270117,0
site_01_route_01,1.594,-82.33994215157979,0
site_01_route_01,1.596,-82.25821202452445,0
site_01_route_01,1.598,-82.19472780722944,0
site_01_route_01,1.6,-82.01525118228437,0
site_01_route_01,1.602,-81.9822365068108,0
site_01_route_01,1.604,-81.98098954096781,0
site_01_route_01,1.606,-82.10284665562115,0
site_01_route_01,1.608,-82.06858498611663,0
site_01_route_01,1.61,-82.10096425899599,0
site_01_route_01,1.612,-82.12844542909642,0
site_01_route_01,1.614,-82.26901421188981,0
site_01_route_01,1.616,-82.27734871743338,0
site_01_route_01,1.618,-82.27022184516252,0
site_01_route_01,1.62,-82.25217959675795,0
site_01_route_01,1.622,-82.22354094430017,0
site_01_route_01,1.624,-82.1871083331508,0
site_01_route_01,1.626,-82.14581195953103,0
site_01_route_01,1.628,-82.10864560758927,0
site_01_route_01,1.63,-82.0779183308594,0
site_01_route_01,1.632,-82.05942266571779,0
site_01_route_01,1.634,-82.0681743066869,0
site_01_route_01,1.636,-82.07726343179415,0
site_01_route_01,1.638,-82.09901293073162,0
site_01_route_01,1.64,-82.12390636053357,0
site_01_route_01,1.642,-82.13569752430887,0
site_01_route_01,1.644,-82.1542267055233,0
site_01_route_01,1.646,-82.17208561017942,0
site_01_route_01,1.648,-82.1582893018899,0
site_01_route_01,1.65,-82.15698168227213,0
site_01_route_01,1.652,-82.1380351086902,0
site_01_route_01,1.654,-82.1176500150882,0
site_01_route_01,1.656,-82.24303500459862,0
site_01_route_01,1.658,-82.22316261925015,0
site_01_route_01,1.66,-82.22105611867772,0
site_01_route_01,1.662,-82.24228663201968,0
site_01_route_01,1.664,-82.13459671775095,0
site_01_route_01,1.666,-82.15613076535264,0
site_01_route_01,1.668,-82.17719807706588,0
site_01_route_01,1.67,-82.19366919086349,0
site_01_route_01,1.672,-82.1999145909706,0
site_01_route_01,1.674,-82.10000602946977,0
site_01_route_01,1.676,-82.08615871348897,0
site_01_route_01,1.678,-82.17343877491862,0
site_01_route_01,1.68,-82.1573427277562,0
site_01_route_01,1.682,-82.148476467949,0
site_01_route_01,1.684,-82.15019980807483,0
site_01_route_01,1.686,-82.15909917611414,0
site_01_route_01,1.688,-82.17693419544219,0
site_01_route_01,1.69,-82.19979803868833,0
site_01_route_01,1.692,-82.22140329808204,0
site_01_route_01,1.694,-82.2377766818496,0
site_01_route_01,1.696,-82.24559899041283,0
site_01_route_01,1.698,-82.25769081794195,0
site_01_route_01,1.7,-82.24276479458513,0
site_01_route_01,1.702,-82.21767773617887,0
site_01_route_01,1.704,-82.18684707444409,0
site_01_route_01,1.706,-82.14358013118266,0
site_01_route_01,1.708,-82.11980573025131,0
site_01_route_01,1.71,-82.12127644767976,0
site_01_route_01,1.712,-82.10919648217867,0
site_01_route_01,1.714,-84.7453063143495,0
site_01_route_01,1.716,-84.78160463363368,0
site_01_route_01,1.718,-84.81777903652127,0
site_01_route_01,1.72,-84.84807862110357,0
site_01_route_01,1.722,-84.85611383066131,0
site_01_route_01,1.724,-84.88705487622894,0
site_01_route_01,1.726,-85.0718458520563,0
site_01_route_01,1.728,-89.1506283594476,0
site_01_route_01,1.73,-89.06349429579035,0
site_01_route_01,1.732,-88.98305241536855,0
site_01_route_01,1.734,-88.91805130170901,0
site_01_route_01,1.736,-88.87759833038893,0
site_01_route_01,1.738,-88.88075197321078,0
site_01_route_01,1.74,-89.02893941977545,0
site_01_route_01,1.742,-93.05873757462206,0
site_01_route_01,1.744,-93.02805719579231,0
site_01_route_01,1.746,-92.95172887613307,0
site_01_route_01,1.748,-92.84497344113909,0
site_01_route_01,1.75,-92.73818071557086,0
site_01_route_01,1.752,-93.59804832739457,0
site_01_route_01,1.754,-93.5551921628374,0
site_01_route_01,1.756,-89.99558815854904,0
site_01_route_01,1.758,-90.43326823165417,0
site_01_route_01,1.76,-90.4401721968655,0
site_01_route_01,1.762,-90.24418224159535,0
site_01_route_01,1.764,-94.88055523088786,0
site_01_route_01,1.766,-94.80317350697104,0
site_01_route_01,1.768,-94.69019286162707,0
site_01_route_01,1.77,-94.45562400652636,0
site_01_route_01,1.772,-94.36122658604103,0
site_01_route_01,1.774,-94.43823665534299,0
site_01_route_01,1.776,-94.29497958105686,0
site_01_route_01,1.778,-94.45554612228537,0
site_01_route_01,1.78,-94.51159712144158,0
site_01_route_01,1.782,-94.59361084192426,0
site_01_route_01,1.784,-95.5491483472616,0
site_01_route_01,1.786,-95.53930764754969,0
site_01_route_01,1.788,-95.6248600062768,0
site_01_route_01,1.79,-95.75909071090248,0
site_01_route_01,1.792,-95.3356431686899,0
site_01_route_01,1.794,-95.25927533867494,0
site_01_route_01,1.796,-95.1434260598186,0
site_01_route_01,1.798,-95.02151429832037,0
site_01_route_01,1.8,-88.91999108306784,0
site_01_route_01,1.802,-88.89543189034434,0
site_01_route_01,1.804,-84.8251990300416,0
site_01_route_01,1.806,-84.87229639837231,0
site_01_route_01,1.808,-85.1911334109937,0
site_01_route_01,1.81,-85.27979376786504,0
site_01_route_01,1.812,-85.36978258805016,0
site_01_route_01,1.814,-85.44615712057026,0
site_01_route_01,1.816,-85.49495720590951,0
site_01_route_01,1.818,-85.5083513281657,0
site_01_route_01,1.82,-85.48031102451453,0
site_01_route_01,1.822,-85.47276148057102,0
site_01_route_01,1.824,-85.32495558218832,0
site_01_route_01,1.826,-90.3025791452257,0
site_01_route_01,1.828,-90.14854504229534,0
site_01_route_01,1.83,-90.00911506056484,0
site_01_route_01,1.832,-85.66992894756162,0
site_01_route_01,1.834,-85.70003554045368,0
site_01_route_01,1.836,-85.7797895216872,0
site_01_route_01,1.838,-85.89272529633342,0
site_01_route_01,1.84,-85.9536395971331,0
site_01_route_01,1.842,-86.0527358109273,0
site_01_route_01,1.844,-86.0971870302142,0
site_01_route_01,1.846,-86.11140380417811,0
site_01_route_01,1.848,-86.09312648188423,0
site_01_route_01,1.85,-86.01248528041617,0
site_01_route_01,1.852,-85.92842037400005,0
site_01_route_01,1.854,-85.85588995330076,0
site_01_route_01,1.856,-85.57593930762492,0
site_01_route_01,1.858,-85.50292209738039,0
site_01_route_01,1.86,-85.45709455726902,0
site_01_route_01,1.862,-89.47002051590685,0
site_01_route_01,1.864,-94.87431000451639,0
site_01_route_01,1.866,-89.17397814594635,0
site_01_route_01,1.868,-89.2986685390753,0
site_01_route_01,1.87,-84.87988663053576,0
site_01_route_01,1.872,-85.11876813596287,0
site_01_route_01,1.874,-85.18957435455758,0
site_01_route_01,1.876,-85.22864400288769,0
site_01_route_01,1.878,-85.23124249337792,0
site_01_route_01,1.88,-89.94539961408476,0
site_01_route_01,1.882,-89.88865657895529,0
site_01_route_01,1.884,-85.00891525574312,0
site_01_route_01,1.886,-84.91180849878248,0
site_01_route_01,1.888,-84.80257335043234,0
site_01_route_01,1.89,-84.7446370336907,0
site_01_route_01,1.892,-84.71412034973982,0
site_01_route_01,1.894,-84.72777421879954,0
site_01_route_01,1.896,-84.78343703665543,0
site_01_route_01,1.898,-84.85526751833534,0
site_01_route_01,1.9,-89.36733264566041,0
site_01_route_01,1.902,-85.11010104325129,0
site_01_route_01,1.904,-89.71229425617494,0
site_01_route_01,1.906,-85.31793992652771,0
site_01_route_01,1.908,-85.33949121392894,0
